title,released,gf_score,metascore,genre,description,cover_art_url,title_id
FORTUNE STREET DRAGON QUEST ＆ FINAL FANTASY 30th ANNIVERSARY DEMO,,,,,,,PCSH10070
Fortune Street: Dragon Quest & Final Fantasy 30th Anniversary,2017-10-19,,,Board Game,"Fortune Street brings together beloved characters from Dragon Quest and Final Fantasy in a competitive board game experience. Players buy properties, collect suits, invest in stocks, and bankrupt opponents in this turn-based strategy game. The 30th Anniversary edition celebrates both franchises with classic characters, multiple game boards inspired by iconic locations, and various rule customizations. Challenge AI opponents or compete against friends as you build your financial empire across fantastical game boards.",,PCSH10065
Foul Play,2013-10-08,,74,"Action, Beat-'Em-Up","Players take on the role of daemon hunters in a Victorian theatre show where brawling meets stagecraft. Combat unfolds across elaborate stage productions, with performers battling supernatural enemies before a live audience. The game combines beat-'em-up gameplay with theatrical presentation, featuring co-op play and charm-based combo systems. Stage settings transform from London streets to exotic locales as the story of chimney sweep turned hero unfolds through five acts of theatrical mayhem.",https://images.launchbox-app.com/59a57092-9e49-458a-bc72-abbcf396544f.png,PCSB00522
foursquare,,,,,,,PCSA00047
foursquare,,,,,,,PCSC80005
foursquare,,,,,,,PCSF00090
FoxyLand,,,54,,,https://images.launchbox-app.com/421efa55-b280-489f-8bf0-d0ee6e841239.png,PCSB01402
FoxyLand,,,54,,,https://images.launchbox-app.com/421efa55-b280-489f-8bf0-d0ee6e841239.png,PCSE01437
FoxyLand 2,,,,,,https://images.launchbox-app.com/e5dfecb0-5f5e-4e69-99eb-2dcd6e257bff.png,PCSB01403
FoxyLand 2,,,,,,https://images.launchbox-app.com/e5dfecb0-5f5e-4e69-99eb-2dcd6e257bff.png,PCSE01438
Frane: Dragons' Odyssey,2016-10-11,,,Role-Playing,"Frane: Dragons' Odyssey is a classic-style Japanese RPG that follows the journey of a young hero in a fantasy world filled with dragons and magic. Players explore dungeons, engage in turn-based combat, and uncover the mysteries of the dragon realm. The game features traditional JRPG mechanics with character progression, equipment management, and a narrative-driven adventure that pays homage to retro RPG classics while bringing the experience to PlayStation Vita with enhanced visuals and portable gameplay.",https://images.launchbox-app.com/da8bdf14-2bf3-4a84-a85e-42e7ff236684.png,PCSE01380
Freedom Wars,2014-06-26,,73,"Action, Role-Playing","Freedom Wars thrusts players into a dystopian future where humanity survives in massive underground city-states called Panopticons. Born as a Sinner with a sentence of one million years, you must fight alongside fellow prisoners to reduce your sentence by combating massive Abductors—towering mechanized weapons that threaten your city. This third-person action RPG combines fast-paced combat with unique thorn mechanics that let you grapple enemies and traverse vertical environments. Team up in four-player co-op missions, customize your weapons and accessories, and contribute resources to your Panopticon in a persistent struggle for survival and freedom.",https://images.launchbox-app.com/31b96821-ea2b-47b2-9cc8-43271e0f7623.jpg,PCSA00147
Freedom Wars,2014-06-26,,73,"Action, Role-Playing","Freedom Wars thrusts players into a dystopian future where humanity survives in massive underground city-states called Panopticons. Born as a Sinner with a sentence of one million years, you must fight alongside fellow prisoners to reduce your sentence by combating massive Abductors—towering mechanized weapons that threaten your city. This third-person action RPG combines fast-paced combat with unique thorn mechanics that let you grapple enemies and traverse vertical environments. Team up in four-player co-op missions, customize your weapons and accessories, and contribute resources to your Panopticon in a persistent struggle for survival and freedom.",https://images.launchbox-app.com/31b96821-ea2b-47b2-9cc8-43271e0f7623.jpg,PCSC00054
FREEDOM WARS Demo,2014-06-26,,,"Action, Role-Playing","Players assume the role of a Sinner imprisoned in a futuristic penal colony where humanity fights for survival against massive Abductors. Freedom Wars challenges you to reduce your million-year sentence through combat missions, rescuing citizens, and contributing to your Panopticon's war effort. Customize your Thorn weapon for aerial combat, craft equipment from defeated enemies, and team up with other Sinners in cooperative multiplayer battles to reclaim Earth's remaining resources.",,PCSC90040
FREEDOM WARS™,2014-06-26,,72,"Action, Role-Playing","In a dystopian future where humanity lives in prison cities called Panopticons, you play as a Sinner sentenced to a million years. Fight massive Abductors to reclaim territory and earn your freedom in this cooperative action RPG. Customize your Thorn, a grappling hook weapon, to traverse environments and target enemy weak points. Team up with fellow prisoners in intense multiplayer missions, upgrade your equipment, and reduce your sentence through combat. The fate of mankind rests on the shoulders of the condemned in this unique blend of Monster Hunter-style gameplay and anime storytelling.",,PCSD00087
FREEDOM WARS™,2014-06-26,,72,"Action, Role-Playing","In a dystopian future where humanity lives in prison cities called Panopticons, you play as a Sinner sentenced to a million years. Fight massive Abductors to reclaim territory and earn your freedom in this cooperative action RPG. Customize your Thorn, a grappling hook weapon, to traverse environments and target enemy weak points. Team up with fellow prisoners in intense multiplayer missions, upgrade your equipment, and reduce your sentence through combat. The fate of mankind rests on the shoulders of the condemned in this unique blend of Monster Hunter-style gameplay and anime storytelling.",,PCSF00446
Friend to Lover ～フレラバ～,2015-09-17,,,"Visual Novel, Romance",,,PCSG00519
FROBISHER SAYS!™,2012-02-22,,68,"Puzzle, Minigames","Frobisher Says is a collection of absurd and humorous minigames hosted by the eccentric Mr. Frobisher. Players tap, tilt, shake, and swipe through bizarre challenges that test reaction time and follow wacky instructions. The game showcases the PS Vita's unique features including touch screens, motion controls, cameras, and microphone. With its quirky British humor and unpredictable gameplay, each round presents new comedic scenarios that demand quick thinking. The experience blends traditional Simon Says gameplay with surreal visuals and unconventional tasks, creating a party game atmosphere.",https://images.launchbox-app.com/b8db3318-3c64-4fd9-8200-8407b8377ac6.jpg,PCSA00050
FROBISHER SAYS!™,2012-02-22,,68,"Puzzle, Minigames","Frobisher Says is a collection of absurd and humorous minigames hosted by the eccentric Mr. Frobisher. Players tap, tilt, shake, and swipe through bizarre challenges that test reaction time and follow wacky instructions. The game showcases the PS Vita's unique features including touch screens, motion controls, cameras, and microphone. With its quirky British humor and unpredictable gameplay, each round presents new comedic scenarios that demand quick thinking. The experience blends traditional Simon Says gameplay with surreal visuals and unconventional tasks, creating a party game atmosphere.",https://images.launchbox-app.com/b8db3318-3c64-4fd9-8200-8407b8377ac6.jpg,PCSF00043
Frozen Synapse Prime,2014-09-30,,77,"Strategy, Turn-Based Tactics","Frozen Synapse Prime brings tactical turn-based strategy to the battlefield with simultaneous execution. Players command a squad of futuristic soldiers through intense combat scenarios, planning every move in advance before watching plans clash in real-time. The game features a deep single-player campaign, procedurally generated missions, and competitive multiplayer modes where perfect planning meets unpredictable opponents in tense strategic duels.",https://images.launchbox-app.com/0b80c8c6-4b72-4efd-8672-e438d5cbf166.png,PCSB00323
